蛋,6,4,2,2
掏,5,5,2,3
似,0,3,2,3
菧,4,5,3,4
袖,4,4,2,2
瑷,7,3,3,4
诤,5,3,2,3
腊,8,6,1,1
矿,4,3,1,2
戎,2,1,2,2
肠,5,3,2,4
品,6,6,0,0
禹,4,5,1,2
煕,7,7,3,1
伽,3,5,1,2
毯,3,3,4,5
鞍,7,5,2,4
钊,3,3,1,2
脆,7,5,2,4
号,4,4,1,0
奎,5,3,1,1
烘,2,3,3,3
跶,7,6,2,2
夌,3,1,2,3
旨,4,4,0,1
沂,1,2,2,3
芋,3,3,1,0
量,9,5,0,0
垃,4,1,2,1
讨,2,2,3,1
禺,5,5,1,1
壳,5,5,0,1
林,2,2,2,2
枢,3,2,2,2
念,1,2,4,3
残,4,1,2,3
彩,2,1,3,6
施,4,6,3,3
二,2,0,0,0
弟,3,5,2,2
献,5,5,4,2
怠,3,3,3,2
前,4,4,3,2
日,3,2,0,0
屡,4,3,3,5
醉,6,7,3,3
恪,3,3,2,3
纱,2,2,2,5
痧,1,3,6,4
萝,4,6,1,2
城,4,4,2,2
辅,7,4,2,1
荆,3,6,1,1
眠,7,4,1,2
枯,4,4,1,1
暖,7,2,3,4
團,7,6,3,0
请,7,4,2,2
些,5,4,0,1
保,3,4,1,2
恤,2,6,1,2
钛,4,2,2,3
稳,5,3,3,5
看,7,2,0,2
泽,3,1,3,2
梨,2,4,3,3
胆,7,4,1,1
经,5,1,1,4
蒿,7,8,2,0
飞,1,1,2,1
筋,6,6,3,4
笃,5,5,2,2
咏,4,3,3,2
亞,6,6,0,0
務,4,3,3,6
勋,4,7,2,2
侵,5,4,1,2
旧,3,3,0,0
园,5,4,0,1
粒,3,1,4,3
織,7,4,6,5
隍,7,4,2,2
鼠,8,5,1,3
壶,4,5,1,1
茄,4,6,1,1
吋,3,3,2,0
编,6,6,2,4
齐,1,2,2,2
隔,7,8,3,2
桂,5,3,1,1
门,1,2,2,0
硬,7,5,1,2
冰,1,1,3,3
德,4,7,2,3
鹧,6,6,7,3
器,9,9,2,1
逃,3,3,3,4
办,1,2,2,2
恒,5,3,1,1
室,5,1,2,3
咸,4,4,1,2
镜,9,5,2,4
聫,8,3,3,6
钵,5,2,1,3
節,6,6,3,3
煎,4,4,6,3
宛,4,2,3,4
支,2,1,1,1
薪,5,5,4,4
路,7,6,1,2
仔,2,2,1,2
懂,8,6,1,2
财,2,4,2,2
淄,3,3,5,4
又,1,0,1,1
慢,6,7,2,2
扬,3,2,2,4
喜,7,5,1,1
刷,3,7,2,1
題,10,5,2,3
殊,4,1,2,4
疾,3,2,3,3
预,4,4,3,4
廊,5,4,5,3
柚,4,4,1,1
傢,2,2,3,7
专,3,1,1,2
樓,7,6,2,3
炉,2,3,3,3
误,5,4,2,2
胑,5,4,2,2
笋,5,4,1,3
很,3,3,1,4
磁,8,2,3,6
寝,6,4,3,4
篮,5,8,2,3
呼,4,3,2,2
试,4,3,3,1
谈,1,3,5,5
現,8,5,0,1
濛,4,5,4,5
泪,4,2,2,1
晏,5,2,2,4
纶,3,3,1,5
興,9,6,2,3
素,5,2,3,3
楽,4,3,3,4
霞,9,6,6,1
气,3,0,1,1
莉,2,5,2,2
扁,4,6,2,1
窩,6,7,3,3
滚,2,1,6,6
允,2,2,1,2
煮,5,3,3,2
飲,4,4,4,5
莺,5,7,3,1
疝,2,4,2,1
菊,3,4,3,3
诊,1,2,2,5
悦,3,5,2,3
拒,5,3,1,1
泗,3,4,2,2
部,5,3,4,2
私,2,1,2,3
蛮,4,5,4,2
腐,3,5,6,4
突,2,1,4,4
七,1,2,0,1
如,3,2,1,2
遇,7,6,2,2
澤,6,6,3,2
最,7,4,1,2
毅,5,3,6,7
琍,4,4,2,2
歡,10,9,2,4
葵,4,3,3,4
偷,4,6,3,3
衰,4,3,2,3
让,3,2,1,1
猫,4,6,1,2
状,1,2,3,2
椎,5,3,2,2
誡,7,5,3,2
王,3,1,0,0
躺,7,7,3,3
段,5,3,1,4
捐,6,5,2,2
倡,6,5,0,1
幼,3,2,2,3
忘,2,2,3,1
賢,9,6,2,2
胃,6,5,1,1
漫,6,6,3,2
霖,4,5,7,2
宇,3,1,2,2
番,5,4,2,2
絲,4,2,5,6
傑,4,3,2,5
邮,4,4,2,1
瓶,4,4,2,3
毕,3,3,0,2
舰,4,6,3,3
扶,3,2,2,2
瑚,9,6,1,1
愁,1,3,5,5
賣,8,7,1,1
尚,3,5,2,1
腸,8,7,2,4
肥,6,6,1,1
深,3,5,3,3
羊,3,1,1,1
亦,1,2,3,2
姓,4,1,1,3
啃,7,6,1,1
乾,8,5,0,2
拆,2,3,2,3
逸,6,5,2,4
锋,7,2,1,4
叫,2,4,0,1
晴,9,5,1,1
宾,3,2,2,4
鶏,8,4,7,5
输,7,6,3,3
腑,5,5,4,3
染,3,3,3,3
炅,3,3,2,2
万,2,2,1,1
拍,4,3,1,2
澡,7,7,3,2
汪,3,1,2,1
蛇,5,5,2,3
速,5,4,2,2
挥,5,4,1,2
母,3,2,3,0
血,2,5,0,1
绣,5,3,1,7
葬,5,6,1,4
钲,6,3,0,2
哥,6,6,2,0
孩,4,3,3,4
鴿,8,6,5,3
泛,2,1,4,3
挖,4,2,3,5
损,4,6,2,2
烁,2,3,4,4
茉,3,3,1,1
储,6,5,1,3
烫,2,2,5,6
鄕,7,5,2,6
甬,4,3,2,1
帝,3,5,3,1
破,5,4,1,4
谁,5,3,2,2
三,3,0,0,0
子,2,1,1,1
遍,6,7,3,2
帐,2,4,2,2
角,4,3,1,3
悬,5,3,3,2
吃,5,3,0,2
它,2,2,1,3
迁,4,2,1,2
其,4,2,1,1
闯,4,5,3,0
串,4,5,0,0
地,3,5,1,1
咪,3,3,2,2
渠,5,3,3,2
鸭,6,6,3,1
桦,3,6,1,3
签,4,3,4,4
语,6,5,1,1
错,8,5,0,2
奠,5,5,2,3
諧,10,6,1,3
廎,7,5,2,4
协,2,3,2,2
距,8,6,0,0
锲,8,5,2,4
浦,4,3,4,1
川,0,3,0,1
穩,7,4,5,5
陋,4,4,4,2
亏,3,2,1,0
郁,5,3,3,3
潮,8,6,3,2
睡,9,5,0,1
君,5,4,0,1
熙,7,7,3,1
鳌,10,6,2,5
瘪,7,6,4,3
衔,5,3,1,4
僅,7,6,0,1
扭,4,3,1,1
通,6,4,3,2
摸,6,6,2,2
援,5,1,4,5
乘,3,4,1,4
心,0,1,2,1
虫,3,3,1,0
爪,1,3,1,2
靡,9,5,3,3
杰,1,1,4,2
砺,6,5,1,3
航,5,4,4,3
南,4,4,2,1
畵,9,7,0,0
律,5,3,0,2
尾,5,3,0,2
暂,7,5,0,3
布,2,3,1,1
睫,10,3,1,1
肴,4,2,2,3
领,3,4,4,4
循,5,5,0,4
榻,6,5,5,3
襄,8,7,2,4
漾,5,2,6,4
指,5,5,1,2
辋,7,4,3,2
阁,4,4,3,2
祛,4,2,3,2
弹,7,6,2,1
芜,4,4,0,1
蔓,7,8,1,1
和,3,3,1,2
旬,4,3,1,1
飙,5,5,7,5
另,3,4,1,1
蹄,7,9,3,1
扰,3,3,2,2
漂,5,5,4,2
贝,1,3,1,1
迹,3,3,4,3
东,2,1,1,2
堰,8,4,1,2
瑜,7,6,3,2
瓦,2,2,1,1
昊,5,3,1,1
辆,5,3,2,3
嶪,5,6,3,3
藕,9,8,2,2
銀,6,3,3,4
咨,3,3,2,4
象,3,4,3,6
滇,6,3,3,2
檬,5,6,3,5
竖,3,2,3,2
贰,4,4,3,1
疯,3,3,3,3
绘,5,1,2,5
带,3,8,1,1
邂,9,7,3,6
妻,5,2,1,2
煤,4,4,3,3
船,6,6,3,3
节,2,4,1,0
歲,4,5,1,4
牛,2,1,0,1
禮,8,7,3,2
莊,5,6,0,1
衣,1,1,2,3
臣,4,4,0,0
赞,7,9,1,5
直,6,3,0,0
巢,4,3,4,4
骆,6,5,2,2
鷄,9,4,8,7
溢,3,4,4,3
急,4,2,2,3
淮,4,2,3,2
招,4,5,2,2
档,4,3,2,2
琢,4,2,3,4
剧,5,7,1,1
耻,5,4,0,1
氯,6,3,4,3
鬼,5,6,1,3
癣,9,5,3,4
楠,5,5,3,2
桁,3,3,2,3
愈,4,6,5,3
体,2,2,1,2
击,3,3,0,0
貨,5,6,1,3
鬥,5,4,0,0
餐,6,3,5,6
臨,11,10,0,1
吗,5,5,1,0
卧,4,5,1,0
弥,4,4,3,3
览,3,6,1,2
倪,5,5,0,3
自,4,2,0,1
筝,6,4,2,4
雹,6,6,6,1
範,9,7,2,2
妇,4,1,1,2
砼,5,4,1,2
浮,3,1,5,4
椿,7,4,2,2
習,5,4,4,3
消,3,3,4,3
详,4,2,2,2
驱,5,4,2,1
骐,7,5,2,1
頭,9,4,2,3
械,3,4,3,3
虽,5,5,1,0
仓,2,3,2,1
劫,4,3,2,2
苑,4,4,2,2
谦,5,4,4,4
蔡,5,3,4,5
导,4,3,2,0
良,3,2,2,2
排,7,3,1,1
杯,2,2,2,2
圩,4,2,1,0
厚,6,4,1,2
椒,4,3,4,3
壁,9,6,2,2
息,4,3,2,2
撼,5,6,4,4
為,3,2,5,4
魁,6,3,3,3
单,4,3,1,1
菩,5,4,2,1
廛,9,7,1,2
亢,3,2,1,1
蜀,6,8,2,1
槐,6,3,2,4
躲,7,5,2,4
兆,1,2,2,3
萼,8,8,1,0
接,4,1,4,4
者,5,3,0,1
柴,4,5,1,2
土,2,1,0,0
把,4,5,1,1
杀,1,1,3,2
歧,4,3,1,1
壮,2,2,1,1
停,5,6,2,1
葡,6,6,3,1
儿,1,3,0,1
谋,5,4,2,2
緣,5,2,5,9
句,3,3,1,1
仪,0,1,2,2
十,1,1,0,0
跃,5,6,1,2
操,8,8,2,2
临,3,5,1,1
潞,7,6,3,3
客,4,2,2,4
早,4,3,0,0
痘,5,3,3,2
羙,3,2,3,3
脱,6,6,2,3
砾,5,4,2,3
已,3,3,0,0
缘,5,1,3,9
凖,5,3,2,2
役,3,3,1,4
摄,6,3,3,4
缎,7,3,1,7
轮,4,4,1,3
推,5,3,2,2
娅,3,2,2,3
濮,4,4,5,5
究,3,2,2,4
位,2,1,2,2
混,5,4,2,3
醇,9,7,2,2
惬,4,3,3,3
断,3,4,2,4
蟹,10,9,3,5
叁,5,1,2,2
蜂,7,4,2,2
汽,3,1,3,2
浅,2,1,3,2
守,2,1,3,2
运,5,1,2,2
洋,3,1,3,2
绵,6,5,1,4
烦,2,4,3,4
伸,3,4,0,1
酒,4,4,2,2
吸,4,3,1,3
决,2,2,2,2
棵,5,4,2,2
镀,7,4,2,4
远,5,3,1,2
樨,5,5,3,5
卫,2,2,1,0
蟠,8,7,3,2
婆,3,2,4,6
窖,5,3,2,4
旦,4,2,0,0
刺,2,5,3,1
秀,3,3,1,4
沫,2,1,3,2
暨,10,8,1,2
岸,4,5,0,1
腌,8,6,2,2
僖,7,6,1,2
组,6,2,0,3
變,10,4,8,8
铸,7,3,2,2
居,5,5,0,1
给,5,3,1,4
砖,6,3,1,3
丫,0,1,1,1
图,3,2,3,2
鸪,6,6,3,1
迩,3,2,3,4
宪,4,3,1,4
摘,6,6,4,2
誠,7,5,3,2
籬,10,8,6,5
蕾,6,8,5,0
丹,2,2,2,1
荘,3,4,1,1
琳,5,3,2,2
伙,0,2,2,3
寄,5,4,3,3
追,6,4,1,2
露,9,9,6,2
掉,6,5,1,1
疫,4,3,3,3
理,8,4,0,0
纲,3,2,2,4
養,6,3,4,4
飚,2,5,7,8
积,3,3,2,3
奋,4,4,1,1
条,2,1,3,3
孚,3,1,3,3
驾,6,7,2,1
忽,1,4,3,4
娱,5,3,2,3
锡,7,6,1,5
逼,8,6,1,1
疑,7,4,3,6
要,4,4,1,2
辛,3,1,2,1
率,4,1,4,4
練,5,4,4,5
薄,6,6,6,1
危,4,3,1,3
旅,3,3,3,5
岭,2,4,3,2
钥,6,3,1,3
浩,4,3,2,2
新,4,3,4,4
俬,2,2,2,4
鲍,9,6,1,3
給,5,4,3,4
阖,6,7,3,1
疼,2,1,5,3
颢,8,8,4,3
承,5,1,2,3
茨,2,3,2,4
且,4,2,0,0
靚,11,7,1,2
盘,4,6,3,2
共,2,2,1,1
峻,3,3,3,4
凯,6,7,0,1
兄,3,4,0,1
踪,7,5,3,3
朵,3,3,1,2
刻,2,4,3,3
满,3,4,4,3
儒,4,8,6,2
縣,7,5,5,5
熬,5,3,5,4
協,4,7,3,3
藏,8,10,2,2
默,5,4,6,3
夢,5,8,1,2
饿,2,3,3,6
麥,2,3,4,5
氙,4,4,1,1
義,4,3,4,4
悼,5,5,1,1
玩,6,3,0,1
棠,4,6,2,2
訓,5,5,1,1
饰,3,4,1,4
呆,3,3,1,1
恕,3,3,3,3
盒,5,7,1,1
炴,2,4,3,3
障,7,4,4,2
炬,4,3,2,2
努,3,2,3,4
视,3,5,2,2
粘,4,4,2,2
案,3,1,3,5
泰,3,2,4,3
褥,5,5,5,6
鲤,10,6,0,2
穿,3,2,3,4
诏,4,5,2,2
盔,3,5,2,3
吨,5,5,0,0
鞭,9,9,1,2
脑,5,4,3,2
楚,5,3,3,4
登,5,2,3,4
担,5,3,1,1
庵,6,5,2,2
贤,2,5,2,2
軽,8,4,1,1
昏,5,4,1,3
質,6,6,1,5
剂,1,4,3,2
命,4,5,2,1
滩,5,2,4,3
故,4,3,1,2
叽,4,4,0,1
骇,5,5,3,3
玺,4,2,3,3
賓,6,3,2,5
漁,4,3,5,4
天,2,1,1,1
幢,8,6,3,1
痣,3,3,4,2
暄,9,4,1,2
炝,2,4,4,3
抛,4,5,2,3
长,1,1,1,2
拓,4,3,1,2
恋,1,3,5,3
區,8,7,0,0
购,3,4,3,3
事,6,4,1,0
緒,7,4,2,4
搞,7,7,3,1
吾,5,4,0,0
贸,2,6,3,4
钣,4,2,1,5
衢,14,8,2,3
磊,9,6,0,3
龄,4,5,4,3
克,4,5,0,1
舒,6,5,3,4
桃,2,3,3,4
姜,4,1,2,3
屏,4,4,1,3
漕,7,6,2,1
杠,3,2,1,1
卢,3,3,0,1
氛,4,3,3,3
酗,5,6,1,2
买,2,1,3,2
翎,3,3,7,4
恐,4,4,3,2
機,6,3,6,7
厢,6,4,1,2
勿,1,3,1,3
票,5,5,2,1
栋,3,2,2,3
框,6,3,1,1
滾,3,3,5,5
珞,6,3,1,2
寇,6,3,2,4
款,5,3,3,4
炮,4,4,3,3
兩,2,3,3,2
再,4,3,1,0
璟,9,6,3,1
軰,7,6,0,2
縂,4,4,5,5
纪,5,2,0,3
鐘,10,4,4,3
姿,2,1,3,6
坂,3,2,1,3
肯,5,4,1,1
爲,4,2,6,3
链,8,3,1,4
彧,4,5,2,3
從,1,4,3,5
毡,6,4,0,1
貝,4,2,1,1
備,5,7,1,2
咽,5,5,1,1
库,4,2,1,2
英,3,5,1,1
苯,3,3,1,1
则,1,5,2,1
坐,2,3,2,2
蛟,4,3,4,2
参,2,1,2,5
拇,4,3,4,1
鵝,6,5,7,5
餃,4,3,6,4
堵,7,4,0,1
谱,6,5,3,3
沱,2,2,3,4
投,4,3,2,3
鼻,8,7,0,2
宴,5,2,2,4
閏,9,5,1,0
俞,4,5,3,2
壬,2,2,0,1
國,6,5,2,1
蹈,9,6,2,3
袁,4,4,1,3
冬,1,0,3,2
囱,3,3,1,3
星,6,3,0,1
遗,6,7,2,2
灼,1,2,4,3
农,1,3,1,3
抢,3,4,3,2
嫂,6,3,2,4
幽,5,3,2,4
樽,6,6,4,3
贞,2,4,1,1
孢,6,4,2,2
勝,6,5,4,4
动,4,2,2,2
堅,7,5,1,1
艾,1,2,1,1
潇,4,5,3,2
风,2,2,1,2
瓜,1,3,2,3
剃,3,7,3,2
仑,1,3,1,2
丧,2,3,2,4
倒,4,4,2,2
捕,5,4,3,1
凌,3,1,3,4
先,3,3,0,2
脊,3,3,4,4
算,7,6,1,3
锂,8,4,0,2
癌,8,10,2,1
罪,8,6,0,0
娘,4,2,3,4
添,2,2,5,3
来,2,1,2,2
男,4,5,1,1
予,2,1,2,2
淘,4,4,3,3
陈,3,2,3,3
概,7,7,2,3
個,5,6,0,1
一,1,0,0,0
診,5,3,2,4
录,3,2,3,2
汤,2,1,3,4
筒,6,6,2,2
袂,3,3,3,3
盗,3,5,2,4
氟,6,6,2,2
韦,3,2,1,0
薡,9,10,0,1
灡,10,9,5,3
补,1,2,3,2
灾,1,1,3,4
暴,5,5,4,3
烂,3,1,3,3
传,3,2,1,3
與,7,5,2,4
埠,7,5,0,1
酿,7,6,2,3
面,5,5,0,1
潜,7,4,4,3
齿,3,4,1,1
馍,6,6,1,4
謝,10,5,4,2
聯,9,6,2,6
籍,10,7,2,3
序,3,2,3,3
弱,6,6,4,2
撮,8,5,2,3
展,4,6,1,4
廣,6,6,2,2
簾,7,6,5,6
胞,7,5,2,2
鉴,4,3,3,3
庭,6,3,2,4
鳮,6,3,5,3
銷,6,4,4,4
肉,1,2,3,2
春,6,3,1,1
羚,4,2,4,3
跑,8,7,1,1
渗,2,1,4,6
匮,6,7,1,1
棘,4,6,4,2
疏,5,5,1,4
流,3,3,3,3
邻,2,2,5,3
翟,6,4,5,3
像,3,4,2,7
逝,4,4,2,4
輝,8,8,1,2
瘀,3,4,7,3
贫,2,5,3,3
囊,11,12,1,4
琥,8,6,0,4
燎,4,5,6,5
悠,1,3,3,4
街,6,4,1,2
邦,4,2,2,1
鍍,7,4,4,4
汝,1,0,3,3
侨,1,5,1,4
弓,3,3,1,0
佑,3,3,0,2
桔,5,4,1,1
嵗,3,6,1,4
苟,4,5,1,1
轧,4,3,0,1
苦,4,5,0,0
尊,5,5,3,2
竟,6,4,2,2
隐,5,3,4,4
豫,5,4,4,8
验,5,4,4,2
匙,6,5,1,2
窃,4,4,3,4
弩,5,3,3,3
调,6,6,2,2
若,4,4,0,1
晟,5,5,2,2
太,1,1,2,1
所,3,5,0,4
店,4,4,1,1
誼,10,4,2,2
橄,6,3,2,5
蚁,3,3,3,1
蒲,5,5,4,1
宜,5,2,1,2
弈,2,4,3,3
工,2,1,0,0
藝,10,8,2,3
潔,6,4,6,5
汉,1,0,3,2
洞,4,4,3,1
被,3,3,3,5
于,2,1,1,0
硫,6,5,1,3
振,4,4,2,5
疗,2,2,3,2
涵,2,3,5,4
银,6,3,1,4
记,4,3,1,1
涛,4,2,4,1
甫,4,3,2,1
均,3,2,2,2
履,7,5,1,6
赏,4,8,2,2
局,5,5,1,1
醒,10,7,0,2
問,8,6,1,0
师,2,5,1,1
撒,5,5,4,5
护,3,3,2,2
酱,5,5,2,4
进,4,3,1,2
见,2,4,0,1
香,4,3,1,2
俄,1,3,3,4
佐,3,2,0,2
民,3,2,1,2
乎,2,1,2,2
槽,8,7,1,1
搜,6,4,2,3
惩,3,4,2,3
半,2,1,1,1
椴,6,4,2,5
彭,5,3,1,4
靓,8,7,1,2
冲,2,3,1,1
辽,3,2,2,2
选,5,4,1,3
伐,1,2,2,2
歹,2,0,1,2
质,2,5,1,3
阴,4,3,3,2
股,6,4,2,3
讼,2,1,3,3
会,3,1,2,2
好,3,1,2,3
家,2,1,3,6
钉,4,2,1,2
磅,7,6,4,3
敖,5,3,2,3
戛,6,3,2,2
价,0,4,1,3
膜,8,7,2,2
霍,6,5,6,1
宅,3,3,1,3
趣,7,4,2,3
败,2,3,2,3
高,6,6,2,0
胎,6,4,2,2
赁,3,6,1,3
火,0,1,2,2
偿,4,4,2,3
黛,5,5,6,3
甄,7,7,1,1
软,4,2,1,4
仗,1,2,1,2
叔,3,2,3,2
瀚,7,7,7,4
装,3,3,3,4
罚,3,7,2,1
伏,1,2,2,2
盛,4,7,2,2
曹,7,6,0,0
惰,6,4,2,3
季,3,2,2,3
榆,5,6,4,3
畅,5,4,1,3
丛,1,2,2,2
知,4,3,1,2
岛,3,6,3,1
潘,5,4,4,3
擅,10,7,2,1
猴,4,4,2,5
鐵,10,6,4,3
闻,4,4,2,1
邵,4,5,3,2
掀,3,4,2,6
扫,4,2,1,1
麓,7,8,3,5
访,3,3,3,2
仲,2,4,0,1
挂,5,3,1,1
傣,3,3,4,4
鹏,9,7,5,3
娄,2,1,3,4
韬,8,4,3,3
雾,4,5,7,3
殡,5,2,3,6
耽,5,4,0,4
陵,4,2,4,4
吖,2,3,1,1
崧,3,4,3,3
尺,2,2,1,1
調,10,7,2,1
帛,4,5,1,1
疮,3,4,4,2
亿,2,2,0,2
撤,7,3,4,5
安,2,0,2,4
闭,2,3,3,1
彊,12,9,1,0
榜,5,5,5,3
拎,2,2,4,3
垦,5,3,1,2
驳,3,3,3,2
颜,4,4,3,7
妮,4,4,1,4
贺,4,7,2,2
浇,4,5,2,3
午,2,1,0,1
压,3,2,1,1
雅,6,4,2,2
几,2,2,0,1
寨,5,3,3,5
琼,6,4,3,1
驰,4,7,2,1
扒,1,1,2,2
寿,4,2,2,0
废,3,2,3,4
善,6,3,2,2
漆,1,3,7,5
痛,5,4,4,2
侯,4,3,1,3
恢,1,2,3,4
列,2,2,2,2
巩,4,3,1,1
蕴,8,8,0,3
昼,6,4,1,1
觉,3,6,2,2
佩,4,6,1,2
薯,8,9,0,1
甘,3,2,0,0
乔,1,4,1,3
识,3,3,2,2
螂,7,6,5,2
普,5,4,2,2
湘,5,3,3,2
坞,5,4,2,1
吐,4,3,0,0
瑗,7,1,3,4
疆,14,10,1,0
璐,10,7,1,2
花,2,6,0,2
遊,7,4,4,4
快,2,3,2,2
剪,5,6,4,3
嵊,4,7,1,4
吵,2,4,2,2
岳,3,5,0,1
沉,3,4,2,2
的,4,3,2,2
歆,6,3,3,4
悉,2,2,4,3
將,4,4,3,4
蟑,9,6,3,1
迅,4,3,2,1
衫,1,1,2,5
箍,6,7,3,3
芭,4,6,0,0
翌,4,2,6,3
饲,5,4,1,3
仁,2,1,0,1
醸,8,7,3,6
历,2,3,1,2
螃,7,7,5,2
观,3,4,1,2
对,2,1,3,1
乃,2,3,1,2
旮,5,4,0,1
恩,3,4,3,2
蹓,8,10,2,3
置,8,7,0,0
胗,3,3,2,5
設,8,4,2,2
闌,9,7,3,2
宮,5,5,1,3
胥,6,3,2,3
灿,1,4,2,2
痕,4,3,3,3
枫,3,3,2,3
等,5,4,3,2
降,4,2,3,4
沈,2,2,2,4
丁,1,1,1,0
蔚,6,6,4,2
医,4,2,1,2
炫,3,1,4,4
糖,7,6,3,3
骏,5,3,4,4
哈,5,5,1,1
启,4,4,1,1
晋,5,4,1,1
碎,5,5,3,3
裤,5,3,3,4
袭,3,3,3,5
窝,4,4,4,4
瓣,7,5,6,5
闲,2,3,3,1
仕,2,2,0,1
阿,4,4,3,1
雲,5,3,6,1
烨,2,6,2,4
烤,4,4,3,3
眾,2,5,1,4
说,4,5,2,3
奥,3,5,4,4
读,4,3,4,3
名,3,2,1,2
简,6,6,3,2
滨,3,2,4,5
巨,4,2,0,0
沃,1,2,3,3
喧,8,4,1,2
眙,7,4,1,1
炭,2,4,2,3
還,7,8,2,4
侈,2,1,2,5
盖,5,5,1,1
线,4,1,1,4
槁,7,7,3,1
焗,5,6,3,3
禾,1,2,1,2
崴,4,5,2,4
采,2,1,3,3
扦,3,2,1,2
驻,6,4,2,0
久,1,0,1,2
墙,8,6,1,1
孝,4,2,1,2
翰,7,7,5,3
粮,4,3,4,4
點,7,6,4,2
岁,2,3,1,2
含,3,3,2,2
馄,6,5,0,5
嘻,9,7,1,1
炊,1,2,3,5
载,5,3,2,2
冶,3,2,2,2
属,6,7,1,3
圈,6,5,3,2
抄,1,3,3,3
归,3,3,0,1
憶,5,4,5,3
滤,3,4,4,5
啡,8,4,0,0
薇,6,8,1,5
套,6,2,2,2
座,3,4,3,3
只,2,2,1,1
况,3,4,1,2
圭,4,2,0,0
向,3,5,1,1
蒋,3,4,4,3
缠,8,4,1,4
芙,3,3,1,1
贷,2,5,3,2
負,5,2,1,3
爸,3,4,2,2
雞,8,3,5,6
洗,3,3,2,3
少,0,2,2,2
毛,3,3,0,1
鋼,6,6,4,3
楞,5,7,3,2
娠,4,3,2,6
澎,5,3,3,5
継,4,3,4,5
违,5,3,2,1
掌,6,6,2,2
窄,4,1,2,4
诺,5,5,1,2
孟,4,5,1,1
琅,6,3,2,2
歴,5,5,2,3
令,1,1,3,2
及,2,1,1,3
信,5,3,1,1
搏,6,5,5,1
咛,4,3,2,2
拉,3,1,3,2
燃,2,2,8,7
闪,1,3,3,1
狂,3,2,1,2
倩,6,4,1,2
楓,6,7,2,3
惠,4,4,3,1
钢,4,3,2,3
绑,6,2,2,4
警,10,7,3,3
皂,5,4,0,1
語,10,6,1,0
坏,3,2,1,1
散,4,4,3,4
浜,2,2,3,3
猛,4,6,2,3
袋,2,3,4,4
厂,1,1,0,1
尔,1,1,2,3
挽,5,5,1,4
士,2,1,0,0
夫,2,1,1,1
饨,4,4,0,3
杉,1,1,1,4
辞,7,4,2,2
甜,7,5,0,1
缆,5,6,1,5
堂,5,6,1,1
炔,2,3,3,3
艳,7,5,0,2
极,3,2,2,4
使,3,4,1,2
窗,4,3,3,6
千,1,2,0,1
娟,6,4,2,3
挑,2,3,3,4
劲,4,3,2,2
沌,3,3,2,1
經,5,2,5,6
妙,1,2,3,4
邱,3,3,2,2
妃,4,2,1,2
烩,3,2,4,4
止,2,2,0,0
填,8,4,1,1
抓,2,4,2,3
表,3,2,1,3
偢,1,3,3,5
健,8,3,1,3
生,3,1,0,1
禦,7,6,3,4
漪,4,5,5,4
餠,7,7,3,4
畏,4,5,1,3
張,7,6,2,3
祠,5,4,3,1
莓,5,4,3,1
菓,5,5,1,1
雯,3,3,7,1
余,2,2,3,2
耘,6,1,2,2
貢,6,3,1,1
旭,5,4,0,1
瞻,12,7,1,4
圖,9,9,0,0
当,3,2,1,1
費,7,7,2,2
磨,6,5,3,4
塲,8,6,1,4
稅,4,5,2,4
乳,4,3,3,3
奧,4,5,4,4
留,4,6,2,3
丑,3,2,0,0
际,3,2,4,2
书,2,3,2,0
童,7,3,2,1
銭,6,2,4,3
咫,4,4,2,2
培,6,3,2,1
摩,6,4,4,4
晶,9,6,0,0
馨,11,9,2,5
兰,3,0,1,1
豪,5,5,3,4
吴,4,3,1,1
值,6,4,0,1
颂,3,3,3,4
利,1,3,2,2
莱,3,3,2,2
菠,3,4,3,4
鲸,8,6,3,3
瞩,10,9,1,3
拔,3,1,3,3
贿,5,5,2,3
酥,5,5,1,3
氣,4,2,3,3
争,4,2,1,2
屹,4,4,0,2
狼,3,3,3,4
顾,5,6,2,3
窑,4,3,2,4
境,8,5,2,2
財,5,3,2,2
基,6,3,1,1
宫,5,4,1,2
笛,5,5,1,2
欣,2,3,1,5
囧,4,6,1,1
尤,2,2,1,1
述,3,2,3,2
闫,4,2,2,0
晒,6,6,0,1
易,4,5,1,3
坪,4,2,1,1
鄉,6,3,4,5
褡,5,6,3,3
隱,7,4,6,4
铣,6,4,0,4
此,3,4,0,1
狠,3,3,2,4
津,5,2,2,1
碧,9,5,0,2
北,2,3,0,2
旺,6,3,0,0
熄,4,4,4,4
椰,5,4,3,3
栖,4,5,1,2
尹,3,2,0,1
闸,4,5,2,0
押,4,4,1,1
侣,4,5,0,1
中,2,3,0,0
浒,3,2,3,3
灸,1,1,3,4
沪,2,2,3,2
璨,7,3,4,5
炼,2,3,2,2
哇,6,4,0,0
犇,6,3,0,3
巫,2,3,2,2
苔,4,4,1,1
寻,4,2,2,0
鱼,5,3,0,2
内,1,3,2,1
度,4,3,2,2
霸,10,10,6,1
奕,2,3,4,3
哉,4,4,2,1
芯,1,3,2,1
脚,7,5,3,2
离,4,4,4,2
广,1,1,1,1
長,4,3,1,3
匡,5,2,0,0
饶,5,6,0,5
漢,6,5,3,2
致,5,1,2,3
馅,6,4,1,5
憾,4,6,4,4
傲,5,4,2,4
厅,2,2,1,1
达,3,2,2,2
